Year,Period,Date,State,PlanName,Accounts,AUM,Note
2023,Q3,2023-09-30,Nevada,Nevada - Putnam 529 for America,16495.0,413977176.0,
2023,Q3,2023-09-30,Nevada,Nevada - SSgA Upromise 529 Plan,103315.0,1260452767.0,
2023,Q3,2023-09-30,Nevada,Nevada - The Vanguard 529 Plan,570916.0,29811668963.0,
2023,Q3,2023-09-30,Nevada,Nevada - USAA College Savings Plan,298289.0,5050526737.0,
2023,Q3,2023-09-30,Nevada,Nevada - Wealthfront's College Savings Program,22199.0,543122827.0,
2023,Q3,2023-09-30,Nevada,Nevada Prepaid Tuition Program,10894.0,373131625.0,
2023,Q3,2023-09-30,New Hampshire,New Hampshire - Fidelity Advisor 529 Plan,160966.0,4656978622.0,
2023,Q3,2023-09-30,New Hampshire,New Hampshire - UNIQUE College Investing Plan,778249.0,17752258041.0,
2023,Q3,2023-09-30,New Jersey,New Jersey - Franklin Templeton 529,193116.0,4230266947.0,
2023,Q3,2023-09-30,New Jersey,New Jersey - NJ BEST 529 College Savings Plans,65776.0,1556057188.0,
2023,Q3,2023-09-30,New Mexico,New Mexico Scholar's Edge,77499.0,1533297576.0,
2023,Q3,2023-09-30,New Mexico,New Mexico The Education Plan,28311.0,610314563.0,
2023,Q3,2023-09-30,New York,New York's 529 Advisor Guided College Savings Program,237293.0,7487520692.0,
2023,Q3,2023-09-30,New York,New York's 529 College Savings Program Direct Plan,1047567.0,35203332938.0,
2023,Q3,2023-09-30,North Carolina,North Carolina / Morgan Stanley National Advisory 529 Plan,14714.0,593227410.0,
2023,Q3,2023-09-30,North Carolina,North Carolina's National College Savings Program,164184.0,3136991476.0,
2023,Q3,2023-09-30,North Dakota,North Dakota: College SAVE,53332.0,554509724.0,
2023,Q3,2023-09-30,Ohio,Ohio CollegeAdvantage Advisor 529 Savings Plan,274072.0,5837042332.0,
2023,Q3,2023-09-30,Ohio,Ohio CollegeAdvantage Direct Plan,389802.0,9116053393.0,
2023,Q3,2023-09-30,Ohio,Ohio CollegeAdvantage Guaranteed 529 Savings Plan,6543.0,138050891.0,
2023,Q3,2023-09-30,Oklahoma,Oklahoma College Savings Plan,67777.0,1161067654.0,
2023,Q3,2023-09-30,Oklahoma,Oklahoma Dream 529 Plan,12855.0,227892319.0,
2023,Q3,2023-09-30,Oregon,Oregon College Savings Plan,137493.0,2745951725.0,
2023,Q3,2023-09-30,Oregon,Oregon MFS 529 Savings Plan,85427.0,1731134799.0,
2023,Q3,2023-09-30,PRIVATE,Private College 529 Plan,7624.0,323661105.0,
2023,Q3,2023-09-30,Pennsylvania,Pennsylvania 529 Guaranteed Savings Plan,108237.0,2113997015.0,
2023,Q3,2023-09-30,Pennsylvania,Pennsylvania 529 Investment Plan,167085.0,4448964631.0,
2023,Q3,2023-09-30,Rhode Island,Rhode Island CollegeBound 529,140671.0,3544393474.0,
2023,Q3,2023-09-30,Rhode Island,Rhode Island CollegeBound Saver,22173.0,368224105.0,
2023,Q3,2023-09-30,South Carolina,South Carolina Future Scholars - Advisor,132003.0,3398438193.0,
2023,Q3,2023-09-30,South Carolina,South Carolina Future Scholars - Direct,92908.0,2138879109.0,
2023,Q3,2023-09-30,South Carolina,South Carolina Tuition Prepaid Program,1518.0,28388067.0,
2023,Q3,2023-09-30,South Dakota,South Dakota CollegeAccess 529 Plan - Advisor,20379.0,760494234.0,
2023,Q3,2023-09-30,South Dakota,South Dakota CollegeAccess 529 Plan - Direct,1669.0,32342165.0,
2023,Q3,2023-09-30,Tennessee,TNStars College Savings 529 Program,25390.0,295188407.0,
2023,Q3,2023-09-30,Texas,Texas College Savings Plan,40588.0,737177252.0,
2023,Q3,2023-09-30,Texas,Texas Guaranteed Tuition Plan,19720.0,332993845.0,
2023,Q3,2023-09-30,Texas,Texas LoneStar 529 Plan,9616.0,208400358.0,
2023,Q3,2023-09-30,Texas,Texas Tuition Promise Fund,32330.0,1103416297.0,
2023,Q3,2023-09-30,Utah,Utah my529,490642.0,20030397968.0,
2023,Q3,2023-09-30,Vermont,Vermont Higher Education Plan,28391.0,568543192.0,
2023,Q3,2023-09-30,Virginia,Virginia CollegeAmerica,2562670.0,78032043641.0,
2023,Q3,2023-09-30,Virginia,Virginia Invest529,478709.0,7878107959.0,
2023,Q3,2023-09-30,Virginia,Virginia Prepaid529,40627.0,2254990892.0,
2023,Q3,2023-09-30,Washington,Washington DreamAhead College Investment Plan,26078.0,641532349.0,
2023,Q3,2023-09-30,Washington,Washington Guaranteed Education Tuition (GET),64447.0,1552593023.0,
2023,Q3,2023-09-30,West Virginia,West Virginia SMART529 Select College Savings Plan,12680.0,625412659.0,
2023,Q3,2023-09-30,West Virginia,West Virginia SMART529 WV Direct College Savings Plan,23393.0,427894319.0,
2023,Q3,2023-09-30,West Virginia,West Virginia The Hartford SMART529 College Savings Plan,75188.0,1677375480.0,
2023,Q3,2023-09-30,Wisconsin,Wisconsin EdVest,223507.0,4557670160.0,
2023,Q3,2023-09-30,Wisconsin,Wisconsin Tomorrow's Scholar 529 Plan,112178.0,2063335771.0,
2023,Q4,2023-12-31,Alabama,Alabama CollegeCounts 529 Fund - Advisor,66579.0,1425802211.0,
2023,Q4,2023-12-31,Alabama,Alabama CollegeCounts 529 Fund - Direct,51061.0,1058138764.0,
2023,Q4,2023-12-31,Alabama,Alabama Prepaid Affordable College Tuition (PACT),5968.0,218349188.0,
2023,Q4,2023-12-31,Alaska,Alaska - John Hancock Freedom 529,171338.0,5683869163.0,
2023,Q4,2023-12-31,Alaska,Alaska - T. Rowe Price College Savings Plan,105667.0,3560522665.0,
2023,Q4,2023-12-31,Alaska,Alaska 529,43916.0,738643506.0,
2023,Q4,2023-12-31,Arizona,Arizona Family College Savings Program,614.0,4680700.0,
2023,Q4,2023-12-31,Arizona,Arizona Goldman Sachs 529 Plan,31569.0,668103680.0,
2023,Q4,2023-12-31,Arizona,The Fidelity Arizona College Savings Plan,74790.0,1448062727.0,
2023,Q4,2023-12-31,Arkansas,Arkansas Brighter Future 529 Advisor,17211.0,713312717.0,
2023,Q4,2023-12-31,Arkansas,Arkansas Brighter Future 529 Direct,35002.0,593331681.0,
2023,Q4,2023-12-31,California,California - ScholarShare College Savings Plan,422327.0,14415594669.0,
2023,Q4,2023-12-31,Colorado,Colorado - CollegeInvest Direct Portfolio College Savings Plan,206016.0,6304399310.0,
2023,Q4,2023-12-31,Colorado,Colorado - Scholars Choice College Savings Program,170196.0,4929879160.0,
2023,Q4,2023-12-31,Colorado,Colorado - Smart Choice College Savings Plan,16054.0,97186000.0,
2023,Q4,2023-12-31,Colorado,Colorado - Stable Value Plus College Savings Plan,13764.0,134710000.0,
2023,Q4,2023-12-31,Connecticut,Connecticut - CHET Advisor,33801.0,911684978.0,
2023,Q4,2023-12-31,Connecticut,Connecticut Higher Education Trust,166830.0,4552443982.0,
2023,Q4,2023-12-31,Delaware,The Delaware College Investment Plan,24492.0,651194908.0,
2023,Q4,2023-12-31,District of Columbia,DC College Savings Plan,40133.0,1224199687.0,
2023,Q4,2023-12-31,Florida,Florida 529 Savings Plan,118003.0,1258216182.0,
2023,Q4,2023-12-31,Florida,Florida Stanley G. Tate Florida Prepaid College Program,487111.0,12572400206.0,
2023,Q4,2023-12-31,Georgia,Georgia - Path2College 529 Plan,235510.0,5205700271.0,
2023,Q4,2023-12-31,Hawaii,HI529 - Hawaii's College Savings Program,5700.0,104265893.0,
2023,Q4,2023-12-31,Idaho,IDeal Idaho College Savings Program,49316.0,783828721.0,
2023,Q4,2023-12-31,Illinois,College Illinois! Prepaid Tuition Program,16733.0,525933498.0,
2023,Q4,2023-12-31,Illinois,Illinois Bright Directions,273885.0,7329041845.0,
2023,Q4,2023-12-31,Illinois,Illinois Bright Start,352753.0,11057676869.0,
2023,Q4,2023-12-31,Indiana,Indiana - CollegeChoice 529 Direct Savings Plan,256569.0,4211764082.0,
2023,Q4,2023-12-31,Indiana,Indiana - CollegeChoice Advisor 529 Savings Plan,177285.0,2799020903.0,
2023,Q4,2023-12-31,Indiana,Indiana - CollegeChoice CD,1920.0,33961473.0,
2023,Q4,2023-12-31,Iowa,College Savings Iowa,268563.0,5819800082.0,
2023,Q4,2023-12-31,Iowa,Iowa Advisor 529 Plan,37219.0,623062523.0,
2023,Q4,2023-12-31,Kansas,Kansas - ACI - Schwab 529 College Savings Plan,238181.0,8343679488.0,
2023,Q4,2023-12-31,Kansas,Kansas - Learning Quest Advisor,14279.0,280653338.0,
2023,Q4,2023-12-31,Kansas,Kansas - Learning Quest Education Savings Program,78090.0,1700135124.0,
2023,Q4,2023-12-31,Kansas,Kansas - Schwab Learning Quest 529 Plan,5986.0,287024454.0,
2023,Q4,2023-12-31,Kentucky,KY Saves 529,17792.0,261425403.0,
2023,Q4,2023-12-31,Kentucky,Kentucky's Affordable Prepaid Tuition,1764.0,3300000.0,
2023,Q4,2023-12-31,Louisiana,START K12 SAVINGS PROGRAM,3460.0,26081384.0,
2023,Q4,2023-12-31,Louisiana,START SAVING PROGRAM,77836.0,1451270507.0,
2023,Q4,2023-12-31,Maine,Maine - NextGen College Investing Plan - Direct,230953.0,3154588415.0,
2023,Q4,2023-12-31,Maine,Maine - NextGen College Investing Plan - Select,237016.0,10310734974.0,
2023,Q4,2023-12-31,Maryland,Maryland College Investment Plan,355248.0,9089789278.0,
2023,Q4,2023-12-31,Maryland,Maryland Prepaid College Trust,27117.0,1108790887.0,
2023,Q4,2023-12-31,Massachusetts,Massachusetts The U.Fund College Investing Plan,269135.0,8803321057.0,
2023,Q4,2023-12-31,Massachusetts,Massachusetts U.Plan,5199.0,91370014.0,
2023,Q4,2023-12-31,Michigan,Michigan 529 Advisor Plan,56262.0,1105379011.0,
2023,Q4,2023-12-31,Michigan,Michigan Education Savings Program,310639.0,7676899632.0,
2023,Q4,2023-12-31,Michigan,Michigan Education Trust (MET),32141.0,1108619558.0,
2023,Q4,2023-12-31,Minnesota,Minnesota College Savings Plan,95210.0,1890304824.0,
2023,Q4,2023-12-31,Mississippi,Mississippi Affordable College Savings,16973.0,299780448.0,
2023,Q4,2023-12-31,Mississippi,Mississippi Prepaid Affordable College Tuition Program,12180.0,292059000.0,
2023,Q4,2023-12-31,Missouri,Missouri Saving for Tuition (MOST),192030.0,4048736806.0,
2023,Q4,2023-12-31,Montana,Achieve Montana,11631.0,197230342.0,
2023,Q4,2023-12-31,Montana,Montana Family Education Savings Program - Bank Plan,1842.0,21540934.0,
2023,Q4,2023-12-31,Nebraska,Nebraska - Bloomwell 529 Education Savings Plan,72047.0,2055351578.0,
2023,Q4,2023-12-31,Nebraska,Nebraska - State Farm 529 Plan,54506.0,683670544.0,
2023,Q4,2023-12-31,Nebraska,Nebraska Educational Savings Plan Trust - Advisor,78368.0,1377758553.0,
2023,Q4,2023-12-31,Nebraska,Nebraska Educational Savings Plan Trust - Direct,93184.0,2526930071.0,
2023,Q4,2023-12-31,Nevada,Nevada - Putnam 529 for America,16291.0,442382524.0,
2023,Q4,2023-12-31,Nevada,Nevada - SSgA Upromise 529 Plan,102048.0,1327875236.0,
2023,Q4,2023-12-31,Nevada,Nevada - The Vanguard 529 Plan,579674.0,32647350961.0,
2023,Q4,2023-12-31,Nevada,Nevada - USAA College Savings Plan,297590.0,5451954744.0,
2023,Q4,2023-12-31,Nevada,Nevada - Wealthfront's College Savings Program,22487.0,614926204.0,
2023,Q4,2023-12-31,Nevada,Nevada Prepaid Tuition Program,10789.0,407997303.0,
2023,Q4,2023-12-31,New Hampshire,New Hampshire - Fidelity Advisor 529 Plan,159593.0,4962376919.0,
2023,Q4,2023-12-31,New Hampshire,New Hampshire - UNIQUE College Investing Plan,799730.0,19449385133.0,
2023,Q4,2023-12-31,New Jersey,New Jersey - Franklin Templeton 529,192644.0,4583178641.0,
2023,Q4,2023-12-31,New Jersey,New Jersey - NJ BEST 529 College Savings Plans,67690.0,1691766780.0,
2023,Q4,2023-12-31,New Mexico,New Mexico Scholar's Edge,76427.0,1623512360.0,
2023,Q4,2023-12-31,New Mexico,New Mexico The Education Plan,28699.0,658678163.0,
2023,Q4,2023-12-31,New York,New York's 529 Advisor Guided College Savings Program,239297.0,8260651669.0,
2023,Q4,2023-12-31,New York,New York's 529 College Savings Program Direct Plan,1060598.0,38617760861.0,
2023,Q4,2023-12-31,North Carolina,North Carolina / Morgan Stanley National Advisory 529 Plan,16168.0,724056331.0,
2023,Q4,2023-12-31,North Carolina,North Carolina's National College Savings Program,165491.0,3394834078.0,
2023,Q4,2023-12-31,North Dakota,North Dakota: College SAVE,54199.0,602301680.0,
2023,Q4,2023-12-31,Ohio,Ohio CollegeAdvantage Advisor 529 Savings Plan,271851.0,6293052403.0,
2023,Q4,2023-12-31,Ohio,Ohio CollegeAdvantage Direct Plan,394915.0,9978892777.0,
2023,Q4,2023-12-31,Ohio,Ohio CollegeAdvantage Guaranteed 529 Savings Plan,5813.0,137056353.0,
2023,Q4,2023-12-31,Oklahoma,Oklahoma College Savings Plan,68843.0,1268634018.0,
2023,Q4,2023-12-31,Oklahoma,Oklahoma Dream 529 Plan,13049.0,251311107.0,
2023,Q4,2023-12-31,Oregon,Oregon College Savings Plan,138843.0,2988521108.0,
2023,Q4,2023-12-31,Oregon,Oregon MFS 529 Savings Plan,84907.0,1844989022.0,
2023,Q4,2023-12-31,PRIVATE,Private College 529 Plan,7632.0,345145522.0,
2023,Q4,2023-12-31,Pennsylvania,Pennsylvania 529 Guaranteed Savings Plan,108617.0,2296874692.0,
2023,Q4,2023-12-31,Pennsylvania,Pennsylvania 529 Investment Plan,170015.0,4924002321.0,
2023,Q4,2023-12-31,Rhode Island,Rhode Island CollegeBound 529,137800.0,3648968080.0,
2023,Q4,2023-12-31,Rhode Island,Rhode Island CollegeBound Saver,22686.0,398975482.0,
2023,Q4,2023-12-31,South Carolina,South Carolina Future Scholars - Advisor,132396.0,3704041818.0,
2023,Q4,2023-12-31,South Carolina,South Carolina Future Scholars - Direct,94331.0,2346919908.0,
2023,Q4,2023-12-31,South Carolina,South Carolina Tuition Prepaid Program,1488.0,28628902.0,
2023,Q4,2023-12-31,South Dakota,South Dakota CollegeAccess 529 Plan - Advisor,19914.0,799938357.0,
2023,Q4,2023-12-31,South Dakota,South Dakota CollegeAccess 529 Plan - Direct,1673.0,34357789.0,
2023,Q4,2023-12-31,Tennessee,TNStars College Savings 529 Program,25876.0,329592937.0,
2023,Q4,2023-12-31,Texas,Texas College Savings Plan,41058.0,803770019.0,
2023,Q4,2023-12-31,Texas,Texas Guaranteed Tuition Plan,18896.0,299431768.0,
2023,Q4,2023-12-31,Texas,Texas LoneStar 529 Plan,9514.0,223328995.0,
2023,Q4,2023-12-31,Texas,Texas Tuition Promise Fund,32358.0,1171245233.0,
2023,Q4,2023-12-31,Utah,Utah my529,498672.0,21945372239.0,
2023,Q4,2023-12-31,Vermont,Vermont Higher Education Plan,29016.0,627697791.0,
2023,Q4,2023-12-31,Virginia,Virginia CollegeAmerica,2572498.0,85697682044.0,
2023,Q4,2023-12-31,Virginia,Virginia Invest529,488606.0,8667908773.0,
2023,Q4,2023-12-31,Virginia,Virginia Prepaid529,39210.0,2314358398.0,
2023,Q4,2023-12-31,Washington,Washington DreamAhead College Investment Plan,26088.0,678006150.0,
2023,Q4,2023-12-31,Washington,Washington Guaranteed Education Tuition (GET),64307.0,1668125430.0,
2023,Q4,2023-12-31,West Virginia,West Virginia SMART529 Select College Savings Plan,12669.0,667165694.0,
2023,Q4,2023-12-31,West Virginia,West Virginia SMART529 WV Direct College Savings Plan,23713.0,466546313.0,
2023,Q4,2023-12-31,West Virginia,West Virginia The Hartford SMART529 College Savings Plan,74527.0,1774862013.0,
2023,Q4,2023-12-31,Wisconsin,Wisconsin EdVest,227721.0,5000858752.0,
2023,Q4,2023-12-31,Wisconsin,Wisconsin Tomorrow's Scholar 529 Plan,112286.0,2234265248.0,
2024,Q1,2024-03-31,Alabama,Alabama CollegeCounts 529 Fund - Advisor,66668.0,1485193826.0,
2024,Q1,2024-03-31,Alabama,Alabama CollegeCounts 529 Fund - Direct,52163.0,1135015581.0,
2024,Q1,2024-03-31,Alabama,Alabama Prepaid Affordable College Tuition (PACT),5692.0,208385323.0,
2024,Q1,2024-03-31,Alaska,Alaska - John Hancock Freedom 529,170411.0,5929172024.0,
2024,Q1,2024-03-31,Alaska,Alaska - T. Rowe Price College Savings Plan,105969.0,3719490950.0,
2024,Q1,2024-03-31,Alaska,Alaska 529,44204.0,768499150.0,
2024,Q1,2024-03-31,Arizona,Arizona Family College Savings Program,575.0,4320475.0,
2024,Q1,2024-03-31,Arizona,Arizona Goldman Sachs 529 Plan,31205.0,696099770.0,
2024,Q1,2024-03-31,Arizona,The Fidelity Arizona College Savings Plan,77262.0,1550675758.0,
2024,Q1,2024-03-31,Arkansas,Arkansas Brighter Future 529 Advisor,17265.0,742658364.0,
2024,Q1,2024-03-31,Arkansas,Arkansas Brighter Future 529 Direct,35305.0,618850032.0,
2024,Q1,2024-03-31,California,California - ScholarShare College Savings Plan,430754.0,15174925349.0,
2024,Q1,2024-03-31,Colorado,Colorado - CollegeInvest Direct Portfolio College Savings Plan,209008.0,6635720865.0,
2024,Q1,2024-03-31,Colorado,Colorado - Scholars Choice College Savings Program,169517.0,5120698966.0,
2024,Q1,2024-03-31,Colorado,Colorado - Smart Choice College Savings Plan,15862.0,93347000.0,
2024,Q1,2024-03-31,Colorado,Colorado - Stable Value Plus College Savings Plan,14472.0,125408000.0,
2024,Q1,2024-03-31,Connecticut,Connecticut - CHET Advisor,33999.0,970575554.0,
2024,Q1,2024-03-31,Connecticut,Connecticut Higher Education Trust,169761.0,4841641146.0,
2024,Q1,2024-03-31,Delaware,The Delaware College Investment Plan,24854.0,673528150.0,
2024,Q1,2024-03-31,District of Columbia,DC College Savings Plan,40683.0,1311912391.0,
2024,Q1,2024-03-31,Florida,Florida 529 Savings Plan,125309.0,1362844851.0,
2024,Q1,2024-03-31,Florida,Florida Stanley G. Tate Florida Prepaid College Program,521613.0,12453146729.0,
2024,Q1,2024-03-31,Georgia,Georgia - Path2College 529 Plan,240437.0,5532596806.0,
2024,Q1,2024-03-31,Hawaii,HI529 - Hawaii's College Savings Program,5788.0,109076500.0,
2024,Q1,2024-03-31,Idaho,IDeal Idaho College Savings Program,49947.0,821745426.0,
2024,Q1,2024-03-31,Illinois,College Illinois! Prepaid Tuition Program,15735.0,517347690.0,
2024,Q1,2024-03-31,Illinois,Illinois Bright Directions,275177.0,7636421659.0,
2024,Q1,2024-03-31,Illinois,Illinois Bright Start,358945.0,11753182781.0,
2024,Q1,2024-03-31,Indiana,Indiana - CollegeChoice 529 Direct Savings Plan,260132.0,4467790334.0,
2024,Q1,2024-03-31,Indiana,Indiana - CollegeChoice Advisor 529 Savings Plan,176864.0,2920706237.0,
2024,Q1,2024-03-31,Indiana,Indiana - CollegeChoice CD,1935.0,36427793.0,
2024,Q1,2024-03-31,Iowa,College Savings Iowa,269223.0,6035424244.0,
2024,Q1,2024-03-31,Iowa,Iowa Advisor 529 Plan,37454.0,669922502.0,
2024,Q1,2024-03-31,Kansas,Kansas - ACI - Schwab 529 College Savings Plan,247002.0,8933400706.0,
2024,Q1,2024-03-31,Kansas,Kansas - Learning Quest Advisor,14145.0,287761540.0,
2024,Q1,2024-03-31,Kansas,Kansas - Learning Quest Education Savings Program,78703.0,1775283241.0,
2024,Q1,2024-03-31,Kansas,Kansas - Schwab Learning Quest 529 Plan,5740.0,278501246.0,
2024,Q1,2024-03-31,Kentucky,KY Saves 529,18019.0,271853379.0,
2024,Q1,2024-03-31,Kentucky,Kentucky's Affordable Prepaid Tuition,1697.0,360000.0,
2024,Q1,2024-03-31,Louisiana,START K12 SAVINGS PROGRAM,3670.0,30546681.0,
2024,Q1,2024-03-31,Louisiana,START SAVING PROGRAM,78572.0,1549406347.0,
2024,Q1,2024-03-31,Maine,Maine - NextGen College Investing Plan - Direct,236269.0,3427757770.0,
2024,Q1,2024-03-31,Maine,Maine - NextGen College Investing Plan - Select,236269.0,10743310261.0,
2024,Q1,2024-03-31,Maryland,Maryland College Investment Plan,358999.0,9619917459.0,
2024,Q1,2024-03-31,Maryland,Maryland Prepaid College Trust,25997.0,1090784928.0,
2024,Q1,2024-03-31,Massachusetts,Massachusetts The U.Fund College Investing Plan,275739.0,9338046665.0,
2024,Q1,2024-03-31,Massachusetts,Massachusetts U.Plan,5171.0,90545606.0,
2024,Q1,2024-03-31,Michigan,Michigan 529 Advisor Plan,56778.0,1170826834.0,
2024,Q1,2024-03-31,Michigan,Michigan Education Savings Program,313667.0,8023009047.0,
2024,Q1,2024-03-31,Michigan,Michigan Education Trust (MET),31542.0,1119966587.0,
2024,Q1,2024-03-31,Minnesota,Minnesota College Savings Plan,96938.0,1964008496.0,
2024,Q1,2024-03-31,Mississippi,Mississippi Affordable College Savings,17089.0,311191012.0,
2024,Q1,2024-03-31,Mississippi,Mississippi Prepaid Affordable College Tuition Program,12180.0,296888833.0,
2024,Q1,2024-03-31,Missouri,Missouri Saving for Tuition (MOST),193216.0,4231224037.0,
2024,Q1,2024-03-31,Montana,Achieve Montana,11812.0,206757515.0,
2024,Q1,2024-03-31,Montana,Montana Family Education Savings Program - Bank Plan,1771.0,20815978.0,
2024,Q1,2024-03-31,Nebraska,Nebraska - Bloomwell 529 Education Savings Plan,71921.0,2156747681.0,
2024,Q1,2024-03-31,Nebraska,Nebraska - State Farm 529 Plan,54231.0,707954904.0,
2024,Q1,2024-03-31,Nebraska,Nebraska Educational Savings Plan Trust - Advisor,78735.0,1425845330.0,
2024,Q1,2024-03-31,Nebraska,Nebraska Educational Savings Plan Trust - Direct,93976.0,2626220480.0,
2024,Q1,2024-03-31,Nevada,Nevada - Putnam 529 for America,16038.0,464161964.0,
2024,Q1,2024-03-31,Nevada,Nevada - SSgA Upromise 529 Plan,100356.0,1351300761.0,
2024,Q1,2024-03-31,Nevada,Nevada - The Vanguard 529 Plan,589164.0,34728495551.0,
2024,Q1,2024-03-31,Nevada,Nevada - USAA College Savings Plan,297039.0,5703559485.0,
2024,Q1,2024-03-31,Nevada,Nevada - Wealthfront's College Savings Program,22782.0,653038901.0,
2024,Q1,2024-03-31,Nevada,Nevada Prepaid Tuition Program,10607.0,432369372.0,
2024,Q1,2024-03-31,New Hampshire,New Hampshire - Fidelity Advisor 529 Plan,158482.0,5171196458.0,
2024,Q1,2024-03-31,New Hampshire,New Hampshire - UNIQUE College Investing Plan,827984.0,20710878077.0,
2024,Q1,2024-03-31,New Jersey,New Jersey - Franklin Templeton 529,192314.0,4825839329.0,
2024,Q1,2024-03-31,New Jersey,New Jersey - NJ BEST 529 College Savings Plans,69484.0,1805307157.0,
2024,Q1,2024-03-31,New Mexico,New Mexico Scholar's Edge,75053.0,1648162407.0,
2024,Q1,2024-03-31,New Mexico,New Mexico The Education Plan,29123.0,680958434.0,
2024,Q1,2024-03-31,New York,New York's 529 Advisor Guided College Savings Program,240371.0,8805952385.0,
2024,Q1,2024-03-31,New York,New York's 529 College Savings Program Direct Plan,1069599.0,40945475315.0,
2024,Q1,2024-03-31,North Carolina,North Carolina / Morgan Stanley National Advisory 529 Plan,17612.0,823173287.0,
2024,Q1,2024-03-31,North Carolina,North Carolina's National College Savings Program,167204.0,3569338378.0,
2024,Q1,2024-03-31,North Dakota,North Dakota: College SAVE,54781.0,624982326.0,
2024,Q1,2024-03-31,Ohio,Ohio CollegeAdvantage Advisor 529 Savings Plan,270176.0,6616853171.0,
2024,Q1,2024-03-31,Ohio,Ohio CollegeAdvantage Direct Plan,398847.0,10554161058.0,
2024,Q1,2024-03-31,Ohio,Ohio CollegeAdvantage Guaranteed 529 Savings Plan,5511.0,135830836.0,
2024,Q1,2024-03-31,Oklahoma,Oklahoma College Savings Plan,69488.0,1328016876.0,
2024,Q1,2024-03-31,Oklahoma,Oklahoma Dream 529 Plan,13253.0,268197592.0,
2024,Q1,2024-03-31,Oregon,Oregon College Savings Plan,140125.0,3142281296.0,
2024,Q1,2024-03-31,Oregon,Oregon MFS 529 Savings Plan,84215.0,1894223210.0,
2024,Q1,2024-03-31,PRIVATE,Private College 529 Plan,7621.0,352550599.0,
2024,Q1,2024-03-31,Pennsylvania,Pennsylvania 529 Guaranteed Savings Plan,109187.0,2355985069.0,
2024,Q1,2024-03-31,Pennsylvania,Pennsylvania 529 Investment Plan,173381.0,5234315162.0,
2024,Q1,2024-03-31,Rhode Island,Rhode Island CollegeBound 529,134900.0,3676946572.0,
2024,Q1,2024-03-31,Rhode Island,Rhode Island CollegeBound Saver,23252.0,425163487.0,
2024,Q1,2024-03-31,South Carolina,South Carolina Future Scholars - Advisor,133578.0,3906063252.0,
2024,Q1,2024-03-31,South Carolina,South Carolina Future Scholars - Direct,96507.0,2506437379.0,
2024,Q1,2024-03-31,South Carolina,South Carolina Tuition Prepaid Program,1427.0,25989570.0,
2024,Q1,2024-03-31,South Dakota,South Dakota CollegeAccess 529 Plan - Advisor,19486.0,811647084.0,
2024,Q1,2024-03-31,South Dakota,South Dakota CollegeAccess 529 Plan - Direct,1686.0,34754311.0,
2024,Q1,2024-03-31,Tennessee,TNStars College Savings 529 Program,26578.0,353852211.0,
2024,Q1,2024-03-31,Texas,Texas College Savings Plan,41058.0,840871450.0,
2024,Q1,2024-03-31,Texas,Texas Guaranteed Tuition Plan,17816.0,273699014.0,
2024,Q1,2024-03-31,Texas,Texas LoneStar 529 Plan,9413.0,231686513.0,
2024,Q1,2024-03-31,Texas,Texas Tuition Promise Fund,32291.0,1213645368.0,
2024,Q1,2024-03-31,Utah,Utah my529,507527.0,23299277627.0,
2024,Q1,2024-03-31,Vermont,Vermont Higher Education Plan,29189.0,659645948.0,
2024,Q1,2024-03-31,Virginia,Virginia CollegeAmerica,2579257.0,91267578134.0,
2024,Q1,2024-03-31,Virginia,Virginia Invest529,495661.0,9217738920.0,
2024,Q1,2024-03-31,Virginia,Virginia Prepaid529,37414.0,2317806884.0,
2024,Q1,2024-03-31,Washington,Washington DreamAhead College Investment Plan,26102.0,689560960.0,
2024,Q1,2024-03-31,Washington,Washington Guaranteed Education Tuition (GET),64268.0,1713717170.0,
2024,Q1,2024-03-31,West Virginia,West Virginia SMART529 Select College Savings Plan,12597.0,692316499.0,
2024,Q1,2024-03-31,West Virginia,West Virginia SMART529 WV Direct College Savings Plan,24072.0,493968475.0,
2024,Q1,2024-03-31,West Virginia,West Virginia The Hartford SMART529 College Savings Plan,73622.0,1835187848.0,
2024,Q1,2024-03-31,Wisconsin,Wisconsin EdVest,230094.0,5266089411.0,
2024,Q1,2024-03-31,Wisconsin,Wisconsin Tomorrow's Scholar 529 Plan,111849.0,2328101813.0,
2024,Q2,2024-06-30,Alabama,Alabama CollegeCounts 529 Fund - Advisor,66749.0,1502583209.0,
2024,Q2,2024-06-30,Alabama,Alabama CollegeCounts 529 Fund - Direct,53378.0,1173171104.0,
2024,Q2,2024-06-30,Alabama,Alabama Prepaid Affordable College Tuition (PACT),5576.0,207694753.0,
2024,Q2,2024-06-30,Alaska,Alaska - John Hancock Freedom 529,170128.0,5977344263.0,
2024,Q2,2024-06-30,Alaska,Alaska - T. Rowe Price College Savings Plan,106097.0,3774613207.0,
2024,Q2,2024-06-30,Alaska,Alaska 529,44278.0,778790019.0,
2024,Q2,2024-06-30,Arizona,Arizona Family College Savings Program,540.0,4139534.0,
2024,Q2,2024-06-30,Arizona,Arizona Goldman Sachs 529 Plan,31070.0,708646962.0,
2024,Q2,2024-06-30,Arizona,The Fidelity Arizona College Savings Plan,79494.0,1610492593.0,
2024,Q2,2024-06-30,Arkansas,Arkansas Brighter Future 529 Advisor,17335.0,754739519.0,
2024,Q2,2024-06-30,Arkansas,Arkansas Brighter Future 529 Direct,35590.0,632449305.0,
